,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
0,0.0,428,5.481308411214953,9.527041776129963,0.2282961704369721,3632.5397196261692,0.22216547497446373,100.0
1,1.2,423,5.26241134751773,14.09353451180342,0.12215326749615786,5512.408983451538,0.21506682867557717,98.83177570093457
2,2.3,418,5.114832535885167,16.857434813657925,0.09846779421903745,6534.05980861244,0.21166892808683854,97.66355140186917
3,3.5,413,4.915254237288136,27.145083681381568,0.0862305436214829,10564.576271186448,0.1974921630094044,96.49532710280374
4,4.7,408,4.833333333333333,20.03084236503622,0.09890598626625324,4101.473039215687,0.20182724252491693,86.44859813084112
5,5.8,403,4.794044665012407,20.051626567072407,0.10060306986504387,4151.789081885857,0.2003381234150465,86.44859813084112
6,7.0,398,4.834170854271357,20.05249433493891,0.0949683859543399,4203.947236180905,0.2003381234150465,86.44859813084112
7,8.2,393,4.8295165394402035,20.05873173176594,0.09243995690899343,4257.371501272265,0.19931856899488926,86.44859813084112
8,9.3,388,4.881443298969073,20.059165935730803,0.08951541323299461,4312.234536082475,0.19931856899488926,86.44859813084112
9,10.5,383,4.861618798955614,20.10198627085927,0.09703711576104845,4366.574412532637,0.19736842105263158,86.44859813084112
10,11.7,378,4.894179894179894,20.105111040029247,0.08966864103793436,4424.298941798942,0.19593998234774934,86.44859813084112
11,12.9,373,4.92225201072386,20.109030245552294,0.08665845570114127,4483.552278820376,0.19646017699115045,86.44859813084112
12,14.0,368,4.880434782608695,13.34682507169193,0.0796338037580635,1637.9673913043478,0.18888888888888888,42.99065420560748
13,15.2,363,4.859504132231405,8.992023928215353,0.0785515744574565,706.6446280991736,0.18696883852691218,42.99065420560748
14,16.4,358,4.648044692737431,9.48497482693518,0.11189375739424219,602.5754189944134,0.2,42.99065420560748
15,17.5,353,4.651558073654391,9.489531680440772,0.09814749977089074,611.1019830028329,0.20042417815482502,42.99065420560748
16,18.7,348,4.718390804597701,9.489531680440772,0.09814749977089074,619.8821839080459,0.20042417815482502,42.99065420560748
17,19.9,343,4.682215743440233,9.503706332308177,0.09638398486706973,628.7784256559767,0.19957081545064378,42.99065420560748
18,21.0,338,4.739644970414201,9.504376971608833,0.09255555419704044,638.0798816568048,0.19957081545064378,42.99065420560748
19,22.2,333,4.714714714714715,9.535702964019654,0.09860031209860455,646.8678678678679,0.20261437908496732,42.99065420560748
20,23.4,328,4.737804878048781,9.539007373344962,0.0872605588215387,656.7225609756098,0.20283533260632497,42.99065420560748
21,24.5,323,4.74922600619195,9.54470802919708,0.07888074829958792,666.8575851393189,0.20350109409190373,42.99065420560748
22,25.7,318,4.79874213836478,9.553555820421137,0.07898293766556143,677.0220125786163,0.20417124039517015,42.99065420560748
23,26.9,313,4.81150159744409,9.55927958015267,0.07012318856797316,687.8051118210863,0.20484581497797358,42.99065420560748
24,28.0,308,4.792207792207792,9.580943644557891,0.07469740441267257,698.538961038961,0.20179372197309417,42.99065420560748
25,29.2,303,4.8250825082508255,9.58451041417285,0.0656742795309097,710.049504950495,0.20224719101123595,42.99065420560748
26,30.4,298,4.825503355704698,9.613150399165564,0.06706226417747889,720.4697986577181,0.2054794520547945,42.99065420560748
27,31.5,293,4.825938566552901,9.620196747641035,0.06281298451569878,732.716723549488,0.20115606936416186,42.99065420560748
28,32.7,288,4.854166666666667,9.626401446654612,0.05854541961638451,745.375,0.20232558139534884,42.99065420560748
29,33.9,283,4.897526501766785,9.641351231507237,0.057382328035398146,757.4770318021201,0.20327102803738317,42.99065420560748
30,35.0,278,4.884892086330935,9.6513824419778,0.0441513375011532,771.0,0.2044653349001175,42.99065420560748
31,36.2,273,4.908424908424909,10.195918201406675,0.0436295490906429,828.5421245421245,0.20314389359129384,42.99065420560748
32,37.4,268,4.798507462686567,9.338805590851335,0.07489199114770752,612.1865671641791,0.2095730918499353,42.99065420560748
33,38.6,263,4.813688212927756,9.345932746604262,0.0641163113684383,623.787072243346,0.21038961038961038,42.99065420560748
34,39.7,258,4.736434108527132,9.546352788726312,0.0983682849628757,613.515503875969,0.21074380165289255,42.99065420560748
35,40.9,253,4.67193675889328,9.569007526124858,0.10872370051533857,625.5375494071146,0.2065997130559541,42.99065420560748
36,42.1,248,4.75,9.56993556072995,0.10355271355435552,638.1491935483871,0.2065997130559541,42.99065420560748
37,43.2,243,4.707818930041152,9.592970829485578,0.10871797820179153,650.9794238683128,0.20644216691068815,42.99065420560748
38,44.4,238,4.7899159663865545,9.593904492855978,0.10332088345904024,664.655462184874,0.20644216691068815,42.99065420560748
39,45.6,233,4.798283261802575,9.618517912645183,0.10615859532087198,678.3476394849786,0.20950965824665677,42.99065420560748
40,46.7,228,4.815789473684211,9.624884038199182,0.08960403196387229,693.2061403508771,0.21013412816691504,42.99065420560748
41,47.9,223,4.807174887892376,9.679993242862773,0.106394349572037,691.2466367713005,0.2037914691943128,42.99065420560748
42,49.1,218,4.752293577981652,9.741890068633777,0.11240475769746498,683.5917431192661,0.20621931260229132,42.99065420560748
43,50.2,213,4.788732394366197,9.758395577251074,0.10700368022459249,699.1502347417841,0.20757825370675453,42.99065420560748
44,51.4,208,4.8076923076923075,9.767088607594937,0.09396683192574622,715.9086538461538,0.20860927152317882,42.99065420560748
45,52.6,203,4.807881773399015,9.797407670454545,0.09581534833877038,732.2216748768471,0.21428571428571427,42.99065420560748
46,53.7,198,4.818181818181818,9.807644444444444,0.0854228205105351,750.6515151515151,0.21612349914236706,42.99065420560748
47,54.9,193,4.880829015544041,9.834256117163779,0.0854975833182538,768.8549222797927,0.2179930795847751,42.99065420560748
48,56.1,188,4.904255319148936,9.847456616375455,0.0902999073741799,789.1648936170212,0.2202797202797203,42.99065420560748
49,57.2,183,4.950819672131147,9.409133333333333,0.07446300105476625,689.2732240437158,0.2222222222222222,21.49532710280374
50,58.4,178,4.629213483146067,8.288389042472984,0.06976601033512568,325.84831460674155,0.24324324324324326,21.261682242990652
51,59.6,173,4.624277456647399,8.308419460549533,0.06737253294771121,335.17341040462424,0.2402745995423341,21.261682242990652
52,60.7,168,4.5476190476190474,8.459526288391462,0.07703907450030482,341.1845238095238,0.24324324324324326,21.261682242990652
53,61.9,163,4.41717791411043,8.495552066980638,0.07703710817970197,351.5092024539877,0.23017902813299232,21.261682242990652
54,63.1,158,4.556962025316456,8.495552066980638,0.07703710817970197,362.63291139240505,0.23017902813299232,21.261682242990652
55,64.3,153,4.65359477124183,8.499476439790575,0.05721351797774685,374.48366013071893,0.23017902813299232,21.261682242990652
56,65.4,148,4.5,8.728929068150208,0.09806953330479641,375.47972972972974,0.2288135593220339,21.261682242990652
57,66.6,143,4.545454545454546,8.73941504178273,0.06919469406722718,388.5944055944056,0.22946175637393768,21.261682242990652
58,67.8,138,4.449275362318841,8.784272497897392,0.10768860652796464,402.4130434782609,0.22658610271903323,21.261682242990652
59,68.9,133,4.586466165413534,8.786455412226584,0.09718040973006357,417.54135338345867,0.22658610271903323,21.261682242990652
60,70.1,128,4.5625,8.827406152977703,0.09608647991075248,433.3203125,0.22429906542056074,21.261682242990652
61,71.3,123,4.650406504065041,8.83597061316756,0.07444826369248102,450.9186991869919,0.225,21.261682242990652
62,72.4,118,4.576271186440678,8.958973615540737,0.10040831653764895,465.26271186440675,0.2292358803986711,21.261682242990652
63,73.6,113,4.530973451327434,9.010081823495032,0.10156279791894762,485.14159292035396,0.2354948805460751,21.261682242990652
64,74.8,108,4.666666666666667,9.014766081871345,0.07668422966905451,507.60185185185185,0.2354948805460751,21.261682242990652
65,75.9,103,4.699029126213592,9.07819976076555,0.05962332496860223,524.5339805825242,0.24041811846689895,21.261682242990652
66,77.1,98,4.63265306122449,9.132499246306903,0.06235826432931992,550.5204081632653,0.2391304347826087,21.261682242990652
67,78.3,93,4.752688172043011,9.139861194930598,0.015173745233673522,580.1182795698925,0.2391304347826087,21.261682242990652
68,79.4,88,4.340909090909091,4.398018648018648,0.1081117115185573,66.26136363636364,0.2513089005235602,7.943925233644859
69,80.6,83,4.433734939759036,4.413348946135831,0.10185807562212179,70.24096385542168,0.22826086956521738,7.943925233644859
70,81.8,78,4.358974358974359,4.457788347205708,0.09845250801762291,74.56410256410257,0.2215909090909091,7.943925233644859
71,82.9,73,4.109589041095891,4.211764705882353,0.12686630219413553,37.397260273972606,0.2727272727272727,6.775700934579438
72,84.1,68,3.7058823529411766,4.532561505065123,0.096296635563677,35.89705882352941,0.2608695652173913,6.775700934579438
73,85.3,63,3.7777777777777777,4.572474377745242,0.059846012996439414,38.73015873015873,0.23595505617977527,6.775700934579438
74,86.4,58,3.5517241379310347,4.7158218125960065,0.034184667564270396,41.706896551724135,0.25301204819277107,6.775700934579438
75,87.6,53,3.8867924528301887,4.7158218125960065,0.034184667564270396,45.64150943396226,0.25301204819277107,6.775700934579438
76,88.8,48,3.6666666666666665,4.958041958041958,0.02997733043052399,47.166666666666664,0.1935483870967742,6.775700934579438
77,90.0,43,3.7209302325581395,5.035714285714286,-0.0038788983274488688,52.55813953488372,0.2,6.775700934579438
78,91.1,38,3.789473684210526,5.017391304347826,0.006156907152631487,48.63157894736842,0.21818181818181817,6.775700934579438
79,92.3,33,3.515151515151515,5.252336448598131,-0.06824212300145409,55.15151515151515,0.24,6.775700934579438
80,93.5,28,3.7857142857142856,2.5918367346938775,-0.02292174642766551,11.142857142857142,0.2727272727272727,2.570093457943925
81,94.6,23,2.0869565217391304,1.3714285714285714,-0.23904572186687872,0.5652173913043478,0.0,0.9345794392523363
82,95.8,18,2.3333333333333335,1.40625,-0.35527985620321356,0.7222222222222222,0.0,0.9345794392523363
83,97.0,13,2.0,1.5,-0.5367450401216933,0.8461538461538461,0.0,0.9345794392523363
84,98.1,8,1.5,1.6666666666666667,-0.4999999999999998,1.0,0.0,0.9345794392523363
